Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_2,CPU_USAGE_3,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
20,1729209302273,400,1625,2208,2326,0,0,100,0,80455.24389648438,10555.557922363281,7229.300598144531,0.30596923828125,25127043072,4294963200,2017968128,0
20,1729209302293,400,1625,2208,2326,0,0,100,0,80455.25067138672,10555.674011230469,7229.3712158203125,0.30596923828125,25127043072,4294963200,2022162432,0
20,1729209302313,400,1625,2208,2326,0,0,100,0,80455.25701904297,10555.786254882813,7229.44287109375,0.30596923828125,25127043072,4294963200,2026356736,0
20,1729209302333,400,1625,2208,2326,0,0,100,0,80455.26361083984,10555.895690917969,7229.5137939453125,0.30596923828125,25127043072,4294963200,2030551040,0
20,1729209302353,400,1625,2208,2326,0,0,100,0,80455.27001953125,10556.007507324219,7229.5849609375,0.30596923828125,25127043072,4294963200,2034745344,0
20,1729209302373,400,1625,2208,2326,0,0,100,0,80455.2763671875,10556.1181640625,7229.655212402344,0.30596923828125,25127043072,4294963200,2038939648,0
20,1729209302393,400,1625,2208,2326,0,0,100,0,80455.28271484375,10556.228210449219,7229.7261962890625,0.30596923828125,25127043072,4294963200,2043133952,0
20,1729209302413,400,1625,2208,2326,0,0,100,0,80455.28912353516,10556.340698242188,7229.7972412109375,0.30596923828125,25127043072,4294963200,2047328256,0
20,1729209302433,400,1625,2208,2326,0,0,100,0,80455.2954711914,10556.447509765625,7229.868347167969,0.30596923828125,25127043072,4294963200,2051522560,0
19,1729209302453,400,1625,2208,2326,0,5,100,0,80455.30181884766,10556.560852050781,7229.9393310546875,0.30596923828125,25127043072,4294963200,2055716864,0
20,1729209302473,400,1625,2208,2326,0,5,100,0,80455.30822753906,10556.671630859375,7230.010009765625,0.30596923828125,25127043072,4294963200,2064105472,0
19,1729209302494,400,1625,2208,2326,0,5,100,0,80455.31646728516,10556.783508300781,7230.080749511719,0.30596923828125,25127043072,4294963200,2068299776,0
