__run_id,__done,llm,algorithm,cpu_freq_0,cpu_freq_1,cpu_freq_2,cpu_freq_3,cpu_usage_0,cpu_usage_1,cpu_usage_2,cpu_usage_3,total_memory,used_memory,total_swap,used_swap,dram_energy,package_energy,pp0_energy,pp1_energy,run_time
run_1_repetition_64,DONE,ChatGPT,BFA,2399.0,2400.0,2284.0,400.0,97.03,0.67,2.25,0.21,25127051264.0,691229654.16,4294963200.0,0.0,109162789.25,33547468.109,47087792.49,413.403,19.128036499023438
run_2_repetition_64,DONE,ChatGPT,SWA,2400.0,2400.0,2400.0,400.0,71.99,0.69,27.04,0.42,25127051264.0,1879058862.88,4294963200.0,0.0,90397556.686,27925235.556,39034569.956,342.28,15.862478971481323
run_3_repetition_64,DONE,Claude,BB,2387.0,400.0,400.0,2278.0,97.54,0.42,1.64,0.44,25127051264.0,1140553105.95,4294963200.0,0.0,116363138.189,36135075.289,50301113.24,440.518,20.37036919593811
run_4_repetition_64,DONE,Claude,BFA,2230.0,700.0,2193.0,2205.0,94.5,0.46,4.74,0.62,25127051264.0,691679294.06,4294963200.0,0.0,116266252.784,36304320.977,50320349.906,440.074,20.361526012420654
run_5_repetition_64,DONE,Claude,SWA,1972.0,1804.0,1026.0,400.0,0.54,94.71,0.4,4.11,25127051264.0,1826280927.06,4294963200.0,0.0,80343124.688,25213224.485,34807147.902,304.135,14.154835939407349
run_6_repetition_64,DONE,Gemeni,BB,2099.0,2100.0,1743.0,400.0,11.43,9.09,11.76,12.12,25127051264.0,690057216.0,4294963200.0,0.0,352434.764,111000.043,152739.381,1.334,0.3891751766204834
run_7_repetition_64,DONE,Gemeni,BFA,400.0,2258.0,2399.0,2400.0,0.78,98.97,0.41,0.3,25127051264.0,673866858.23,4294963200.0,0.0,109858736.665,34738579.434,47637501.623,415.911,19.209747076034546
run_8_repetition_64,DONE,Gemeni,SWA,2178.0,2400.0,2400.0,2320.0,0.26,46.68,0.78,51.51,25127051264.0,1100441089.13,4294963200.0,0.0,53234283.945,16910773.079,23103164.883,201.533,9.467654705047607
run_0_repetition_65,DONE,ChatGPT,BB,2398.0,2212.0,2401.0,2129.0,0.8,92.5,0.26,6.8,25127051264.0,980555272.26,4294963200.0,0.0,116593956.144,37209190.303,50643627.582,441.411,20.374664068222046
run_1_repetition_65,DONE,ChatGPT,BFA,2399.0,2400.0,2186.0,1530.0,0.33,83.93,0.57,15.24,25127051264.0,684081231.28,4294963200.0,0.0,109325890.374,35075092.623,47543556.56,413.857,19.084683656692505
run_2_repetition_65,DONE,ChatGPT,SWA,2285.0,2396.0,2384.0,1705.0,92.83,0.31,6.36,0.6,25127051264.0,1862027192.28,4294963200.0,0.0,90650176.784,29227787.54,39462849.343,343.101,15.927978992462158
run_3_repetition_65,DONE,Claude,BB,400.0,2397.0,2399.0,400.0,91.5,0.44,7.78,0.14,25127051264.0,1128305508.85,4294963200.0,0.0,116419292.769,37724910.466,50735438.72,440.739,20.39066219329834
run_4_repetition_65,DONE,Claude,BFA,2400.0,2400.0,2400.0,400.0,92.41,0.28,6.96,0.68,25127051264.0,682053201.71,4294963200.0,0.0,116439858.274,37930885.447,50805708.808,440.739,20.349151849746704
run_5_repetition_65,DONE,Claude,SWA,2114.0,2253.0,1381.0,821.0,0.79,91.95,0.31,6.82,25127051264.0,1804875889.45,4294963200.0,0.0,80698363.452,26413943.004,35245087.278,305.401,14.188294410705566
run_6_repetition_65,DONE,Gemeni,BB,2400.0,2097.0,2085.0,2085.0,9.09,8.82,6.25,12.12,25127051264.0,681447424.0,4294963200.0,0.0,352961.005,115929.591,154210.279,1.336,0.39087939262390137
run_7_repetition_65,DONE,Gemeni,BFA,1112.0,2400.0,2400.0,400.0,0.71,97.73,0.27,1.57,25127051264.0,687210439.17,4294963200.0,0.0,110258070.821,36352427.249,48198706.345,417.363,19.244618892669678
run_8_repetition_65,DONE,Gemeni,SWA,2399.0,2400.0,400.0,2197.0,0.96,0.21,0.29,97.72,25127051264.0,1106490338.61,4294963200.0,0.0,53313762.811,17655164.351,23325250.023,201.81,9.470853567123413
run_0_repetition_66,DONE,ChatGPT,BB,2399.0,2400.0,1142.0,2400.0,0.68,18.7,0.33,80.43,25127051264.0,979163102.9,4294963200.0,0.0,116532563.747,38760826.747,51026764.199,441.041,20.347081899642944
run_1_repetition_66,DONE,ChatGPT,BFA,2318.0,400.0,400.0,2397.0,0.73,72.34,0.36,27.03,25127051264.0,686702464.28,4294963200.0,0.0,109489043.635,36603284.453,47999488.909,414.368,19.088792324066162
run_2_repetition_66,DONE,ChatGPT,SWA,2222.0,2120.0,1241.0,2360.0,66.77,0.55,32.68,0.5,25127051264.0,1880167552.83,4294963200.0,0.0,90785431.555,30494606.36,39840745.176,343.77,15.912564277648926
run_3_repetition_66,DONE,Claude,BB,1281.0,2351.0,2226.0,400.0,0.59,49.58,0.56,49.56,25127051264.0,1131506761.36,4294963200.0,0.0,116710747.019,39391312.835,51272471.645,441.97,20.361675024032593
run_4_repetition_66,DONE,Claude,BFA,2253.0,2117.0,2350.0,400.0,97.98,0.27,1.28,0.7,25127051264.0,677096113.57,4294963200.0,0.0,116495724.999,39517510.786,51239078.949,441.078,20.372074365615845
run_5_repetition_66,DONE,Claude,SWA,2098.0,2100.0,2099.0,2361.0,63.64,0.91,35.29,0.22,25127051264.0,1807712375.42,4294963200.0,0.0,80818691.117,27541055.595,35581278.354,305.945,14.196564197540283
run_6_repetition_66,DONE,Gemeni,BB,2400.0,2399.0,800.0,400.0,8.33,13.51,5.71,13.51,25127051264.0,703504384.0,4294963200.0,0.0,353487.156,120857.628,155679.493,1.338,0.4082205295562744
run_7_repetition_66,DONE,Gemeni,BFA,2354.0,400.0,877.0,2194.0,95.26,0.79,4.01,0.29,25127051264.0,704875940.75,4294963200.0,0.0,110422430.003,37891358.611,48657340.522,417.887,19.25524592399597
run_8_repetition_66,DONE,Gemeni,SWA,2400.0,2400.0,800.0,1742.0,0.29,97.93,0.67,0.33,25127051264.0,1128588674.54,4294963200.0,0.0,53393215.358,18399160.366,23546975.537,202.086,9.47607970237732
run_0_repetition_67,DONE,ChatGPT,BB,2351.0,2130.0,2148.0,1492.0,98.94,0.31,0.34,0.79,25127051264.0,992101789.12,4294963200.0,0.0,116588402.821,40345593.51,51458897.584,441.316,20.363038778305054
run_1_repetition_67,DONE,ChatGPT,BFA,1952.0,1811.0,1322.0,1806.0,0.48,61.57,0.16,37.76,25127051264.0,697635571.91,4294963200.0,0.0,109888017.847,38212269.35,48558420.126,415.885,19.151458978652954
run_2_repetition_67,DONE,ChatGPT,SWA,1200.0,400.0,1186.0,1200.0,98.71,0.36,0.39,0.9,25127051264.0,1892591685.33,4294963200.0,0.0,90566923.761,31637333.334,40061636.246,342.75,15.858468770980835
run_3_repetition_67,DONE,Claude,BB,2400.0,2400.0,956.0,2400.0,0.63,49.27,0.2,50.06,25127051264.0,1132266422.64,4294963200.0,0.0,116884615.142,41018198.435,51756806.616,442.333,20.37093234062195
run_4_repetition_67,DONE,Claude,BFA,2398.0,400.0,400.0,2332.0,90.71,0.18,8.7,0.56,25127051264.0,689482351.3,4294963200.0,0.0,116669357.187,41141257.376,51722494.965,441.44,20.37567162513733
run_5_repetition_67,DONE,Claude,SWA,2400.0,2400.0,2399.0,400.0,91.53,0.53,7.31,0.25,25127051264.0,1813621021.77,4294963200.0,0.0,81175108.457,28751148.407,36021490.965,307.215,14.233375549316406
run_6_repetition_67,DONE,Gemeni,BB,2331.0,2398.0,1010.0,2400.0,9.09,11.76,12.12,9.38,25127051264.0,690778112.0,4294963200.0,0.0,354013.951,125783.542,157146.339,1.34,0.3768742084503174
run_7_repetition_67,DONE,Gemeni,BFA,2400.0,2399.0,400.0,2400.0,98.88,0.28,0.47,0.55,25127051264.0,699666362.06,4294963200.0,0.0,110586981.731,39429728.39,49115294.866,418.721,19.28087019920349
run_8_repetition_67,DONE,Gemeni,SWA,2354.0,1343.0,1310.0,2265.0,0.97,23.26,0.51,75.06,25127051264.0,1113680509.46,4294963200.0,0.0,53472767.133,19142833.846,23768315.182,202.445,9.460948944091797
run_0_repetition_68,DONE,ChatGPT,BB,2115.0,2112.0,2190.0,1381.0,98.09,0.4,1.39,0.25,25127051264.0,988087226.77,4294963200.0,0.0,116998165.208,42054368.679,52047434.528,442.877,20.38246488571167
run_1_repetition_68,DONE,ChatGPT,BFA,2400.0,2400.0,400.0,1918.0,0.36,17.43,0.62,81.64,25127051264.0,690357618.76,4294963200.0,0.0,109579367.855,39572403.541,48804044.011,414.723,19.095800638198853
run_2_repetition_68,DONE,ChatGPT,SWA,2099.0,1802.0,1831.0,1901.0,91.07,0.69,7.93,0.23,25127051264.0,1870428968.56,4294963200.0,0.0,90938023.235,32984031.906,40542396.452,344.16,15.880375146865845
run_3_repetition_68,DONE,Claude,BB,1106.0,1096.0,954.0,1424.0,98.89,0.23,0.59,0.42,25127051264.0,1132070289.95,4294963200.0,0.0,117058701.473,42645675.701,52241497.015,442.938,20.389297246932983
run_4_repetition_68,DONE,Claude,BFA,2100.0,2100.0,1557.0,2099.0,0.47,98.99,0.56,0.18,25127051264.0,688886666.08,4294963200.0,0.0,116961195.539,42808677.122,52259001.465,442.551,20.36535120010376
run_5_repetition_68,DONE,Claude,SWA,2400.0,2400.0,2400.0,1395.0,0.6,60.39,0.73,38.41,25127051264.0,1819652621.43,4294963200.0,0.0,81059629.785,29793907.685,36252116.579,306.699,14.189724683761597
run_6_repetition_68,DONE,Gemeni,BB,2347.0,400.0,1063.0,2167.0,8.82,9.09,9.09,12.12,25127051264.0,691619157.33,4294963200.0,0.0,354540.774,130709.568,158613.145,1.342,0.3862133026123047
run_7_repetition_68,DONE,Gemeni,BFA,2400.0,2400.0,2400.0,713.0,0.36,98.93,0.53,0.45,25127051264.0,694004706.49,4294963200.0,0.0,110751490.388,40968504.372,49573668.514,419.088,19.242341995239258
run_8_repetition_68,DONE,Gemeni,SWA,2100.0,2100.0,1153.0,2152.0,0.94,97.91,0.44,0.53,25127051264.0,1118206403.1,4294963200.0,0.0,53670510.032,19930733.123,24042952.328,203.086,9.499662160873413
run_0_repetition_69,DONE,ChatGPT,BB,2399.0,2400.0,400.0,1167.0,98.28,0.45,1.23,0.27,25127051264.0,996266508.39,4294963200.0,0.0,117290364.022,43726112.112,52585434.857,443.802,20.383830070495605
run_1_repetition_69,DONE,ChatGPT,BFA,2399.0,2400.0,400.0,2400.0,0.46,92.15,0.25,7.32,25127051264.0,695744949.76,4294963200.0,0.0,110097040.77,41229254.887,49417206.848,416.745,19.140923738479614
run_2_repetition_69,DONE,ChatGPT,SWA,400.0,2355.0,2191.0,400.0,0.35,51.22,0.45,47.87,25127051264.0,1886550645.54,4294963200.0,0.0,91191460.105,34293455.89,40972513.108,345.124,15.90257716178894
run_3_repetition_69,DONE,Claude,BB,2400.0,2400.0,800.0,400.0,0.77,85.36,0.15,13.93,25127051264.0,1139664458.32,4294963200.0,0.0,117350942.909,44318598.966,52780126.943,444.111,20.38545799255371
run_4_repetition_69,DONE,Claude,BFA,2278.0,2146.0,2347.0,1816.0,0.78,82.29,0.27,16.9,25127051264.0,674158957.79,4294963200.0,0.0,117253176.595,44480339.48,52797389.234,443.845,20.382150411605835
run_5_repetition_69,DONE,Claude,SWA,2399.0,2386.0,1315.0,400.0,59.77,0.67,39.47,0.35,25127051264.0,1802649373.11,4294963200.0,0.0,81179938.432,30921381.059,36588412.553,307.285,14.259776592254639
run_6_repetition_69,DONE,Gemeni,BB,2150.0,2171.0,2354.0,1922.0,11.11,16.67,11.11,11.11,25127051264.0,678051840.0,4294963200.0,0.0,355066.926,135640.423,160083.851,1.345,0.39748501777648926
run_7_repetition_69,DONE,Gemeni,BFA,2398.0,400.0,1328.0,2349.0,98.22,0.07,0.97,0.57,25127051264.0,691293822.91,4294963200.0,0.0,110797481.255,42463263.582,49979613.154,419.498,19.280523777008057
run_8_repetition_69,DONE,Gemeni,SWA,2128.0,2127.0,2347.0,1109.0,97.58,0.77,0.72,0.29,25127051264.0,1115051159.45,4294963200.0,0.0,53631744.743,20631446.941,24212077.767,203.081,9.486107110977173
run_0_repetition_70,DONE,ChatGPT,BB,2400.0,2397.0,2399.0,400.0,0.57,65.72,0.23,33.55,25127051264.0,985575576.77,4294963200.0,0.0,117464314.661,45356695.882,53071845.215,445.0,20.353516340255737
run_1_repetition_70,DONE,ChatGPT,BFA,2400.0,2400.0,2400.0,400.0,0.59,31.39,0.23,67.91,25127051264.0,693915793.19,4294963200.0,0.0,110260305.828,42760008.494,49874161.179,417.654,19.115086555480957
run_2_repetition_70,DONE,ChatGPT,SWA,1346.0,2014.0,1830.0,400.0,97.65,0.42,1.62,0.69,25127051264.0,1885399008.08,4294963200.0,0.0,91208188.378,35514639.309,41296985.783,345.428,15.900385618209839
run_3_repetition_70,DONE,Claude,BB,2182.0,2357.0,400.0,1693.0,0.67,96.56,0.3,2.72,25127051264.0,1131610417.86,4294963200.0,0.0,117406354.262,45902410.46,53212621.902,444.631,20.348732948303223
run_4_repetition_70,DONE,Claude,BFA,2366.0,400.0,1220.0,2296.0,0.85,94.76,0.36,4.56,25127051264.0,680121423.56,4294963200.0,0.0,117426998.244,46109075.799,53283266.506,444.631,20.380677938461304
run_5_repetition_70,DONE,Claude,SWA,911.0,918.0,1153.0,400.0,95.31,0.33,3.82,0.74,25127051264.0,1804021348.61,4294963200.0,0.0,81418792.906,32095446.893,36978527.312,308.236,14.223581314086914
run_6_repetition_70,DONE,Gemeni,BB,2398.0,2341.0,400.0,2375.0,14.71,11.43,9.09,11.76,25127051264.0,698146816.0,4294963200.0,0.0,355593.139,140571.179,161555.181,1.346,0.38828086853027344
run_7_repetition_70,DONE,Gemeni,BFA,2399.0,2400.0,400.0,400.0,98.83,0.18,0.65,0.58,25127051264.0,699810666.28,4294963200.0,0.0,111080192.609,44048260.374,50492215.575,420.46,19.283878087997437
run_8_repetition_70,DONE,Gemeni,SWA,2157.0,2208.0,1946.0,400.0,0.33,97.78,1.28,0.39,25127051264.0,1120173735.65,4294963200.0,0.0,53592628.538,21328410.347,24379971.591,202.826,9.471792936325073
run_0_repetition_71,DONE,ChatGPT,BB,2104.0,2342.0,1423.0,2294.0,0.48,79.02,0.26,20.39,25127051264.0,987598158.45,4294963200.0,0.0,117638350.412,46986406.642,53557753.676,445.262,20.359121561050415
run_1_repetition_71,DONE,ChatGPT,BFA,2207.0,2377.0,400.0,2258.0,0.61,98.93,0.51,0.16,25127051264.0,690494265.38,4294963200.0,0.0,110067769.421,44146197.924,50167510.295,416.592,19.07067322731018
run_2_repetition_71,DONE,ChatGPT,SWA,2068.0,2074.0,1170.0,2091.0,0.51,0.54,0.25,98.7,25127051264.0,1862156484.06,4294963200.0,0.0,91699122.944,36922591.803,41836223.337,347.105,15.94848346710205
run_3_repetition_71,DONE,Claude,BB,2059.0,2100.0,2099.0,400.0,0.63,89.94,0.3,9.45,25127051264.0,1123540901.16,4294963200.0,0.0,117698808.813,47578497.268,53752275.494,445.504,20.338930130004883
run_4_repetition_71,DONE,Claude,BFA,700.0,2296.0,2348.0,400.0,0.22,78.87,0.43,20.53,25127051264.0,684014723.23,4294963200.0,0.0,117600763.999,47736566.787,53768241.805,445.055,20.34795069694519
run_5_repetition_71,DONE,Claude,SWA,971.0,2071.0,1889.0,1074.0,88.04,0.8,10.72,0.26,25127051264.0,1807701509.95,4294963200.0,0.0,81657908.164,33271906.618,37368943.466,309.035,14.2199866771698
run_6_repetition_71,DONE,Gemeni,BB,2400.0,2400.0,400.0,400.0,8.82,11.43,8.82,16.67,25127051264.0,679641088.0,4294963200.0,0.0,356119.103,145496.839,163022.372,1.348,0.39574408531188965
run_7_repetition_71,DONE,Gemeni,BFA,2385.0,2398.0,400.0,400.0,0.72,56.11,0.5,43.16,25127051264.0,669754739.97,4294963200.0,0.0,111125737.947,45538021.952,50896093.521,420.64,19.23701047897339
run_8_repetition_71,DONE,Gemeni,SWA,2400.0,2400.0,2400.0,400.0,0.5,97.73,0.41,0.69,25127051264.0,1103925977.18,4294963200.0,0.0,54028131.449,22217196.742,24764484.312,204.506,9.51331639289856
run_0_repetition_72,DONE,ChatGPT,BB,1173.0,2399.0,2400.0,400.0,87.54,0.7,11.81,0.18,25127051264.0,977763376.57,4294963200.0,0.0,117693544.002,48565984.504,53988284.264,445.539,20.353641748428345
run_1_repetition_72,DONE,ChatGPT,BFA,2400.0,2400.0,400.0,2400.0,0.7,98.92,0.31,0.11,25127051264.0,686024558.34,4294963200.0,0.0,110230559.107,45669405.398,50620940.789,417.215,19.09654951095581
run_2_repetition_72,DONE,ChatGPT,SWA,2095.0,1844.0,2205.0,1892.0,98.75,0.88,0.49,0.37,25127051264.0,1885042903.16,4294963200.0,0.0,91597104.869,38092327.394,42104546.758,346.746,15.881899118423462
run_3_repetition_72,DONE,Claude,BB,2399.0,2399.0,2000.0,730.0,0.43,47.52,0.3,51.98,25127051264.0,1139571444.91,4294963200.0,0.0,117991626.472,49255913.324,54291312.823,446.68,20.37614679336548
run_4_repetition_72,DONE,Claude,BFA,400.0,2400.0,2400.0,2400.0,0.37,97.77,0.42,1.57,25127051264.0,702791044.13,4294963200.0,0.0,117893437.936,49413036.748,54307245.709,446.298,20.390278816223145
run_5_repetition_72,DONE,Claude,SWA,2400.0,2400.0,2400.0,2400.0,98.52,0.58,0.54,0.33,25127051264.0,1828411415.81,4294963200.0,0.0,81778603.012,34401138.348,37705068.737,309.65,14.21533727645874
run_6_repetition_72,DONE,Gemeni,BB,2398.0,2388.0,2350.0,400.0,9.38,9.68,9.09,20.0,25127051264.0,700911616.0,4294963200.0,0.0,356645.522,150420.572,164487.926,1.35,0.3719141483306885
run_7_repetition_72,DONE,Gemeni,BFA,1984.0,400.0,1311.0,2070.0,0.51,62.03,0.29,37.37,25127051264.0,705507266.87,4294963200.0,0.0,111527803.85,47176030.096,51464154.478,422.169,19.28147292137146
run_8_repetition_72,DONE,Gemeni,SWA,1909.0,2023.0,1831.0,1303.0,0.81,97.85,0.42,0.46,25127051264.0,1121266214.34,4294963200.0,0.0,53989034.971,22914205.463,24932505.499,204.333,9.498868703842163
run_0_repetition_73,DONE,ChatGPT,BB,2141.0,2332.0,400.0,1136.0,0.34,0.15,0.49,99.02,25127051264.0,988862213.94,4294963200.0,0.0,117867371.19,50194249.268,54474058.097,446.204,20.376572132110596
run_1_repetition_73,DONE,ChatGPT,BFA,2036.0,1847.0,1551.0,400.0,96.97,0.87,2.59,0.31,25127051264.0,695751779.1,4294963200.0,0.0,110631236.45,47296428.003,51186377.833,418.909,19.140300750732422
run_2_repetition_73,DONE,ChatGPT,SWA,2125.0,2322.0,2230.0,400.0,90.61,0.68,8.37,0.36,25127051264.0,1885926720.08,4294963200.0,0.0,91732363.446,39359643.181,42482883.868,347.524,15.88444995880127
run_3_repetition_73,DONE,Claude,BB,2024.0,400.0,951.0,1851.0,98.17,0.19,1.03,0.74,25127051264.0,1145820221.09,4294963200.0,0.0,117689870.56,50682898.651,54557649.675,445.786,20.38492512702942
run_4_repetition_73,DONE,Claude,BFA,400.0,2321.0,2133.0,699.0,0.49,51.38,0.18,48.09,25127051264.0,689052465.55,4294963200.0,0.0,118067466.452,51043022.379,54793458.229,447.139,20.37968349456787
run_5_repetition_73,DONE,Claude,SWA,1861.0,1816.0,1290.0,400.0,96.64,0.82,2.34,0.22,25127051264.0,1819338218.39,4294963200.0,0.0,81780269.208,35480044.256,37987014.494,309.662,14.212892055511475
run_6_repetition_73,DONE,Gemeni,BB,1819.0,2027.0,1359.0,400.0,14.71,12.12,12.12,17.65,25127051264.0,694157312.0,4294963200.0,0.0,357171.774,155349.795,165957.979,1.352,0.3812844753265381
run_7_repetition_73,DONE,Gemeni,BFA,2100.0,2100.0,2100.0,400.0,0.81,98.97,0.24,0.25,25127051264.0,700038484.6,4294963200.0,0.0,111335094.516,48560299.595,51756759.509,421.674,19.208333015441895
run_8_repetition_73,DONE,Gemeni,SWA,2173.0,2256.0,400.0,1162.0,1.0,97.93,0.57,0.29,25127051264.0,1124260390.34,4294963200.0,0.0,54068668.714,23659363.385,25154254.569,204.749,9.48503041267395
run_0_repetition_74,DONE,ChatGPT,BB,1827.0,2400.0,2399.0,2228.0,98.63,0.27,0.8,0.64,25127051264.0,997722950.67,4294963200.0,0.0,117803013.687,51716177.292,54847169.612,446.088,20.31799292564392
run_1_repetition_74,DONE,ChatGPT,BFA,2400.0,2400.0,2400.0,400.0,84.45,0.46,14.79,0.51,25127051264.0,704178963.01,4294963200.0,0.0,110675244.329,48770191.418,51584961.887,419.025,19.114363193511963
run_2_repetition_74,DONE,ChatGPT,SWA,2106.0,2347.0,1145.0,2312.0,0.68,92.89,0.37,6.35,25127051264.0,1879586069.58,4294963200.0,0.0,91867569.498,40625281.4,42859694.191,347.901,15.875982761383057
run_3_repetition_74,DONE,Claude,BB,2400.0,2400.0,1888.0,400.0,0.56,0.15,0.45,98.99,25127051264.0,1150466277.39,4294963200.0,0.0,118101647.468,52412401.497,55152605.82,447.172,20.364232540130615
run_4_repetition_74,DONE,Claude,BFA,2398.0,2304.0,2356.0,400.0,96.68,0.5,2.65,0.12,25127051264.0,702195461.94,4294963200.0,0.0,118122202.729,52618359.507,55222682.236,447.293,20.38696265220642
run_5_repetition_74,DONE,Claude,SWA,2400.0,400.0,2011.0,2400.0,95.82,0.28,3.04,0.78,25127051264.0,1820469122.61,4294963200.0,0.0,81781483.18,36554744.311,38267299.91,309.63,14.226021528244019
run_6_repetition_74,DONE,Gemeni,BB,2400.0,2400.0,2400.0,400.0,11.11,16.67,8.57,8.57,25127051264.0,691130368.0,4294963200.0,0.0,357697.651,160275.93,167425.773,1.354,0.40941762924194336
run_7_repetition_74,DONE,Gemeni,BFA,2354.0,400.0,400.0,2189.0,97.17,0.31,2.03,0.68,25127051264.0,692274991.91,4294963200.0,0.0,111499021.121,50095841.909,52214393.099,422.131,19.248543977737427
run_8_repetition_74,DONE,Gemeni,SWA,2400.0,2400.0,800.0,400.0,90.82,0.9,7.14,0.4,25127051264.0,1114986446.27,4294963200.0,0.0,54029035.207,24351397.383,25320752.163,204.547,9.474677324295044
run_0_repetition_75,DONE,ChatGPT,BB,2100.0,2100.0,1443.0,819.0,0.42,66.78,0.69,32.47,25127051264.0,992851941.13,4294963200.0,0.0,118215052.285,53448728.378,55443519.667,447.474,20.370896100997925
run_1_repetition_75,DONE,ChatGPT,BFA,2378.0,2398.0,400.0,2400.0,0.29,98.96,0.33,0.6,25127051264.0,688169249.44,4294963200.0,0.0,111434756.176,50567172.396,52320269.353,421.794,19.171419858932495
run_2_repetition_75,DONE,ChatGPT,SWA,2400.0,2400.0,400.0,2400.0,0.79,98.66,0.54,0.13,25127051264.0,1882628941.8,4294963200.0,0.0,91883525.63,41837560.922,43181267.927,347.731,15.874897003173828
run_3_repetition_75,DONE,Claude,BB,2400.0,2400.0,400.0,400.0,98.99,0.62,0.3,0.43,25127051264.0,1133964464.69,4294963200.0,0.0,118275531.565,54040235.931,55637801.989,447.535,20.365259408950806
run_4_repetition_75,DONE,Claude,BFA,400.0,2356.0,2123.0,2310.0,0.67,0.23,0.15,99.03,25127051264.0,677640303.48,4294963200.0,0.0,118415465.572,54301072.807,55764252.546,447.986,20.368369817733765
run_5_repetition_75,DONE,Claude,SWA,2207.0,2107.0,400.0,400.0,0.7,74.05,0.36,25.05,25127051264.0,1804917563.53,4294963200.0,0.0,82140634.961,37791351.035,38715652.032,310.7,14.229774713516235
run_6_repetition_75,DONE,Gemeni,BB,2400.0,2400.0,2304.0,400.0,14.71,11.76,17.65,9.38,25127051264.0,678649856.0,4294963200.0,0.0,358223.953,165203.279,168894.369,1.355,0.3761298656463623
run_7_repetition_75,DONE,Gemeni,BFA,2400.0,2400.0,1255.0,1075.0,98.92,0.19,0.45,0.73,25127051264.0,687669940.16,4294963200.0,0.0,111663024.259,51631578.423,52672106.642,422.245,19.255195379257202
run_8_repetition_75,DONE,Gemeni,SWA,2099.0,2100.0,1781.0,2099.0,1.06,97.13,0.23,0.98,25127051264.0,1108524920.37,4294963200.0,0.0,54108448.538,25095384.034,25542432.278,204.586,9.467116355895996
run_0_repetition_76,DONE,ChatGPT,BB,2400.0,2400.0,2400.0,400.0,0.65,63.94,0.15,35.38,25127051264.0,977189165.42,4294963200.0,0.0,118508254.177,55132006.833,55985016.902,448.047,20.35831880569458
run_1_repetition_76,DONE,ChatGPT,BFA,2333.0,935.0,400.0,2117.0,0.37,43.71,0.48,55.59,25127051264.0,678678448.72,4294963200.0,0.0,111120539.1,51877877.831,52551204.433,420.044,19.102163314819336
run_2_repetition_76,DONE,ChatGPT,SWA,2399.0,2400.0,2400.0,700.0,0.51,98.74,0.33,0.56,25127051264.0,1889568839.53,4294963200.0,0.0,92376991.397,43270082.483,43727778.747,349.133,15.92449140548706
run_3_repetition_76,DONE,Claude,BB,400.0,2032.0,1861.0,400.0,0.27,70.49,0.47,29.15,25127051264.0,1137299691.35,4294963200.0,0.0,118568750.274,55724019.784,56179401.494,448.047,20.358994245529175
run_4_repetition_76,DONE,Claude,BFA,2400.0,2400.0,2399.0,400.0,0.44,77.12,0.34,22.19,25127051264.0,686671756.39,4294963200.0,0.0,118589352.116,55930320.7,56249679.693,448.289,20.377240657806396
run_5_repetition_76,DONE,Claude,SWA,2385.0,800.0,400.0,2356.0,97.43,0.21,1.75,0.6,25127051264.0,1800925380.47,4294963200.0,0.0,82261274.159,38921371.251,39052345.949,310.91,14.248053312301636
run_6_repetition_76,DONE,Gemeni,BB,2398.0,2331.0,400.0,400.0,8.33,13.51,10.81,13.51,25127051264.0,683702954.67,4294963200.0,0.0,358750.142,170131.611,170363.146,1.356,0.41211652755737305
run_7_repetition_76,DONE,Gemeni,BFA,2399.0,2400.0,2400.0,798.0,0.39,98.93,0.59,0.31,25127051264.0,687425890.46,4294963200.0,0.0,111946591.245,53224318.145,53186641.669,423.059,19.233171701431274
run_8_repetition_76,DONE,Gemeni,SWA,2400.0,2400.0,400.0,1569.0,97.87,0.84,0.34,0.37,25127051264.0,1119621915.69,4294963200.0,0.0,54187894.941,25839413.702,25764134.405,204.796,9.454449892044067
run_0_repetition_77,DONE,ChatGPT,BB,400.0,2327.0,2118.0,1364.0,0.53,75.09,0.28,24.4,25127051264.0,975876711.23,4294963200.0,0.0,118682249.937,56761590.515,56470816.089,448.567,20.36911177635193
run_1_repetition_77,DONE,ChatGPT,BFA,834.0,822.0,800.0,851.0,0.34,1.8,0.69,97.35,25127051264.0,681306540.14,4294963200.0,0.0,111044338.501,53290909.076,52892775.371,419.672,19.109896659851074
run_2_repetition_77,DONE,ChatGPT,SWA,2400.0,2400.0,2399.0,400.0,98.64,0.8,0.4,0.13,25127051264.0,1877959994.77,4294963200.0,0.0,92273223.622,44424542.491,43992137.446,348.842,15.896823644638062
run_3_repetition_77,DONE,Claude,BB,2400.0,2400.0,2400.0,1440.0,0.24,99.04,0.37,0.43,25127051264.0,1136222893.42,4294963200.0,0.0,118742764.479,57353380.962,56665024.77,448.834,20.390411376953125
run_4_repetition_77,DONE,Claude,BFA,2347.0,400.0,1744.0,2399.0,0.56,95.28,0.29,4.44,25127051264.0,680075214.5,4294963200.0,0.0,118883074.492,57617948.761,56792686.216,449.468,20.38196349143982
run_5_repetition_77,DONE,Claude,SWA,2371.0,400.0,1181.0,2379.0,92.57,0.78,6.39,0.21,25127051264.0,1805494090.15,4294963200.0,0.0,82262185.935,39993369.468,39332040.541,310.961,14.216336488723755
run_6_repetition_77,DONE,Gemeni,BB,1842.0,1993.0,1709.0,1968.0,8.82,9.09,15.15,11.76,25127051264.0,679571456.0,4294963200.0,0.0,359276.098,175059.677,171832.401,1.358,0.3906419277191162
